business_id,name,address,city,postal_code,state,latitude,longitude,categories,stars,review_count,is_open,hours_fmt
OcPVoTYp3x-Dc1ZmIQ4lcQ,Fratelli's Pizza,307 E Evesham Rd,Runnemede,08078,NJ,39.8471253,-75.0633138,"Pizza, Restaurants",2.5,33,1,Friday: 11:0-23:0 | Monday: 11:0-22:0 | Saturday: 11:0-23:0 | Sunday: 11:0-22:0 | Thursday: 11:0-22:0 | Tuesday: 11:0-22:0 | Wednesday: 11:0-22:0
PN63nkTW7UBPeVTMZZ8blg,McDonald's,403 Delsea Dr,Malaga,08328,NJ,39.571011,-75.0540433033,"Fast Food, Restaurants, Coffee & Tea, Food, Burgers",3.5,12,1,Friday: 5:30-0:0 | Monday: 5:30-0:0 | Saturday: 5:30-0:0 | Sunday: 5:30-0:0 | Thursday: 5:30-0:0 | Tuesday: 5:30-0:0 | Wednesday: 5:30-0:0
uditup-1TERI2xu76N0V5Q,Target,487 Cross Keys Rd,Sicklerville,08081,NJ,39.7473528,-74.994064,"Drugstores, Home & Garden, Grocery, Fashion, Food, Electronics, Shopping, Department Stores, Furniture Stores",3.5,17,1,Friday: 8:0-21:0 | Monday: 0:0-0:0 | Saturday: 7:0-23:59 | Sunday: 7:0-22:0 | Thursday: 7:0-23:59 | Tuesday: 7:0-23:59 | Wednesday: 7:0-23:59
r4Hbl2IbBMMKPVGhyzWImg,Woodstown Hotel & Tavern,13 N Main St,Woodstown,08098,NJ,39.6520147,-75.3277804,"American (Traditional), Event Planning & Services, Hotels & Travel, Restaurants, Nightlife, Cajun/Creole, Hotels, Tex-Mex, Dive Bars, Bars",4.5,13,1,Friday: 9:0-1:0 | Monday: 9:0-0:0 | Saturday: 9:0-1:0 | Sunday: 11:0-21:0 | Thursday: 9:0-0:0 | Tuesday: 9:0-0:0 | Wednesday: 9:0-0:0
YO8x2eqolBivUqck7aatSA,Oishii Ramen,312 Rowan Blvd,Glassboro,08028,NJ,39.7065713,-75.1140973182,"Food, Bubble Tea, Restaurants, Ramen, Japanese",4.5,30,1,Friday: 11:0-22:0 | Monday: 11:0-22:0 | Saturday: 11:0-22:0 | Sunday: 11:0-22:0 | Thursday: 11:0-22:0 | Tuesday: 11:0-22:0 | Wednesday: 11:0-22:0
37z19jmZ2lcxKcFbOMUYUw,Mia’s Meals,3 S Haddon Ave,Haddonfield,08033,NJ,39.8979483111,-75.0312820357,"Restaurants, Vegan, Mediterranean, Falafel, Kosher",4.5,14,1,Friday: 11:0-15:0 | Monday: 11:0-20:0 | Sunday: 11:0-17:0 | Thursday: 11:0-20:0 | Tuesday: 11:0-20:0 | Wednesday: 11:0-20:0
Vz87mSBJUQUEnDsYtkFPfg,Jay's Elbow Room,2806 Route 73 N,Maple Shade,08052,NJ,39.9384305,-74.9705451,"Dive Bars, Bars, Nightlife",4.0,114,1,Friday: 11:0-3:0 | Monday: 11:0-3:0 | Saturday: 11:0-3:0 | Sunday: 11:0-3:0 | Thursday: 11:0-3:0 | Tuesday: 11:0-3:0 | Wednesday: 11:0-3:0
8YlDTe5eADTN6bI7uO3Eog,Sing Lee Chinese Restaurant,1512 N Olden Ave,Ewing,08638,NJ,40.2412153101,-74.7527907416,"Chinese, Restaurants",2.5,7,1,
tYboit2Kxc_WlBhTFp2rCA,Volcano Steak & Sushi,461 NJ-73,West Berlin,08091,NJ,39.8132651,-74.9297475,"Japanese, Beer, Wine & Spirits, Sushi Bars, Restaurants, Steakhouses, Food",4.0,82,1,Friday: 16:0-22:0 | Monday: 16:0-22:0 | Saturday: 11:0-22:0 | Sunday: 11:0-22:0 | Thursday: 16:0-22:0 | Tuesday: 16:0-22:0 | Wednesday: 16:0-22:0
qraJJmAsz8cALLRegqiChw,Savory Leaf Cafe,960 Spruce St,Lawrence,08638,NJ,40.243875,-74.75146,"Restaurants, Comfort Food, Vegan, Vegetarian",5.0,29,1,Saturday: 11:0-17:0 | Thursday: 11:0-13:0 | Tuesday: 11:0-17:0 | Wednesday: 11:0-17:0
n2EcldsKewxZAaQv-76Ohw,Europa Pizza & Restaurant,24369 W Main St,Columbus,08022,NJ,40.0730339,-74.7229845,"Pizza, Restaurants, Colombian, Latin American",4.0,25,1,Friday: 11:0-22:0 | Monday: 11:0-22:0 | Saturday: 11:0-22:0 | Sunday: 12:0-21:0 | Thursday: 11:0-22:0 | Tuesday: 11:0-22:0 | Wednesday: 11:0-22:0
TSQI_PnJDdGgN8-HtbFALA,Wawa,"200 Larchmont Blvd, Ste 1",Mount Laurel,08054,NJ,39.9527563,-74.8707239,"Food, Sandwiches, Convenience Stores, Coffee & Tea, Restaurants",4.0,7,1,Friday: 0:0-0:0 | Monday: 0:0-0:0 | Saturday: 0:0-0:0 | Sunday: 0:0-0:0 | Thursday: 0:0-0:0 | Tuesday: 0:0-0:0 | Wednesday: 0:0-0:0
NV9i5ecIE7gjceCt8KIBFw,Sonic Drive-In,1498 Route 38 E,Hainesport,08036,NJ,39.9814036658,-74.8108691117,"Hot Dogs, Burgers, Food, Fast Food, Ice Cream & Frozen Yogurt, Breakfast & Brunch, Restaurants",3.0,42,1,Friday: 9:0-21:0 | Monday: 0:0-0:0 | Saturday: 11:0-22:0 | Sunday: 9:0-22:0 | Thursday: 9:0-20:0 | Tuesday: 9:0-22:0 | Wednesday: 9:0-22:0
TMD5T-YCX66KMOHhX8Eskg,Pandora’s Diner,2602 Rte 130 N,Cinnaminson,08077,NJ,40.0064212,-74.9739877,"Diners, Sandwiches, Burgers, Restaurants",3.5,6,1,
9KBYd2U-in2lToO98Z8lRg,Allora,892 Rt 73 N Marlton,Evesham Township,08053,NJ,39.9064729388,-74.9366934,"Event Planning & Services, Restaurants, Caterers, Italian",4.0,110,1,Friday: 12:0-21:30 | Saturday: 12:0-21:30 | Sunday: 14:0-20:0 | Thursday: 12:0-21:0 | Tuesday: 12:0-21:0 | Wednesday: 12:0-21:0
ybYwSdbZff4FAjgl4kXKfw,Vid's Deli,1107 S Fairview St,Delran,08075,NJ,40.0279599,-74.9505496,"Restaurants, Delis",4.0,24,1,
Z-NKiYYhIVe_E7WzJ0XX5Q,Bella Luna,26 N Route 73,Cedar Brook,08018,NJ,39.72151,-74.9016205,"Pizza, Restaurants, Italian",2.5,11,1,Friday: 10:30-23:0 | Monday: 10:30-22:0 | Saturday: 10:30-11:0 | Sunday: 11:0-21:0 | Thursday: 10:30-22:0 | Tuesday: 10:30-22:0 | Wednesday: 10:30-22:0
lPB_ZBXjLmV7qaPL9t0DTA,Pat's Diner,1300 S Broad St,Trenton,08610,NJ,40.2028543,-74.7396277,"Restaurants, American (Traditional), Southern",3.5,64,1,Friday: 7:0-22:0 | Monday: 7:0-22:0 | Saturday: 7:0-22:0 | Sunday: 7:0-22:0 | Thursday: 7:0-22:0 | Tuesday: 7:0-22:0 | Wednesday: 7:0-22:0
sCo3HqBO91ycE37jiKwq5A,Maurizio's Bistro,33 E Main St,Moorestown,08057,NJ,39.9647,-74.9456741,"Italian, Restaurants",3.5,78,1,Friday: 10:0-23:0 | Monday: 10:0-22:0 | Saturday: 10:0-23:0 | Sunday: 10:0-22:0 | Thursday: 10:0-22:0 | Tuesday: 10:0-22:0 | Wednesday: 10:0-22:0
T_keGHMQHpglP8nTLe9w-g,Hiptown Grill,13 Jackson Rd,Medford,08055,NJ,39.8746904,-74.8171094,"Restaurants, American (Traditional)",4.5,7,0,
fbHvGCFs_tGwKdv20-p_wA,Chipotle Mexican Grill,"500 Route 73 S, Ste D-18",Marlton,08053,NJ,39.8775580848,-74.91937826,"Fast Food, Restaurants, Mexican",3.0,75,1,Friday: 10:45-22:0 | Monday: 0:0-0:0 | Saturday: 10:45-22:0 | Sunday: 10:45-22:0 | Thursday: 10:45-22:0 | Tuesday: 10:45-22:0 | Wednesday: 10:45-22:0
nhUg4_5XgIPLFUAU_eAolQ,5 O’clock Wine & Spirits,173 Bridgeton Pike,Mullica Hill,08062,NJ,39.720258,-75.21543,"Food, Beer, Wine & Spirits",3.0,5,1,Friday: 9:30-21:0 | Monday: 9:30-21:0 | Saturday: 9:30-21:0 | Sunday: 10:0-18:0 | Thursday: 9:30-21:0 | Tuesday: 9:30-21:0 | Wednesday: 9:30-21:0
cK-zvBBU_r3FPFCXAbs1Eg,Taco Bell,601 High Street,Mount Holly,08060,NJ,40.0077736681,-74.7967552802,"Tex-Mex, Tacos, Mexican, Restaurants, Fast Food, Breakfast & Brunch",2.5,33,1,Friday: 8:0-2:0 | Monday: 8:0-1:0 | Saturday: 8:0-2:0 | Sunday: 8:0-1:0 | Thursday: 8:0-1:0 | Tuesday: 8:0-1:0 | Wednesday: 8:0-1:0
s4eTJGMrxmnet8FYTOXOtw,Wawa,511 Cross Keys Rd,Sicklerville,08081,NJ,39.7439033,-74.9961695,"Food, Grocery, Convenience Stores, Coffee & Tea, Sandwiches, Restaurants",3.5,12,1,Friday: 0:0-0:0 | Monday: 0:0-0:0 | Saturday: 0:0-0:0 | Sunday: 0:0-0:0 | Thursday: 0:0-0:0 | Tuesday: 0:0-0:0 | Wednesday: 0:0-0:0
fLCEZNLO9CFDZd9ItF3sig,Arelis Restaurant,2198 River Ave,Camden,08105,NJ,39.9528591,-75.0966681,Restaurants,2.5,7,1,
zBv-UYRqXj7bkYqKvVpdmw,Voorhees Halal Gyro and Fried Chicken,203 S Burnt Mill Rd,Voorhees,08049,NJ,39.8546873,-75.0069768,"Meat Shops, Specialty Food, Food, Restaurants, Chicken Wings, Grocery, Halal",4.0,19,1,Friday: 10:0-20:0 | Monday: 10:0-20:0 | Saturday: 10:0-20:0 | Sunday: 10:0-20:0 | Thursday: 10:0-20:0 | Tuesday: 10:0-20:0 | Wednesday: 10:0-20:0
Vfsay1GnM0TedkXQ18nJug,Bogey's Sewell,501 Pitman Rd,Sewell,08080,NJ,39.738862729,-75.1548530119,"Restaurants, Jazz & Blues, Wedding Planning, Italian, Nightlife, Arts & Entertainment, Beer Gardens, American (Traditional), Event Planning & Services, Seafood, Venues & Event Spaces",3.5,46,1,Friday: 11:0-22:0 | Monday: 0:0-0:0 | Saturday: 11:0-22:0 | Sunday: 10:0-17:0 | Thursday: 11:0-21:0 | Tuesday: 11:0-21:0 | Wednesday: 11:0-21:0
6TwYcKp_47VueK7EwNFDxQ,Dadz Bar & Grill,Rt 38 & Madison Ave,Lumberton,08060,NJ,39.981558,-74.796972,"Nightlife, Restaurants, Sports Bars, Bars, American (New), American (Traditional)",2.5,103,1,Friday: 10:0-1:0 | Monday: 10:0-22:0 | Saturday: 11:0-0:0 | Sunday: 11:0-22:0 | Thursday: 10:0-2:0 | Tuesday: 10:0-23:0 | Wednesday: 10:0-23:0
uzKFNgfS31eTrnA-fclFEw,El Nopalito,47 Kings Hwy E,Haddonfield,08033,NJ,39.8971442695,-75.0343046021,"Restaurants, Mexican",4.5,67,1,Friday: 11:0-22:0 | Saturday: 11:0-22:0 | Sunday: 11:0-20:0 | Thursday: 11:0-21:0 | Tuesday: 11:0-21:0 | Wednesday: 11:0-21:0
RTKwSmu1plcyWtVns1o6-g,Mauceri's Pizza Pasta & Steaks,945 Liberty St,Trenton,08611,NJ,40.2086213,-74.7382332,"Pizza, Latin American, Sandwiches, Spanish, Salvadoran, Restaurants",4.0,6,1,
tjDRn-52X7f5jepGZQc4-Q,Colonial Diner,924 N Broad St,Woodbury,08096,NJ,39.8489916,-75.1440033,"Diners, Restaurants",3.5,153,1,Friday: 8:0-22:0 | Monday: 8:0-22:0 | Saturday: 8:0-22:0 | Sunday: 8:0-22:0 | Thursday: 8:0-22:0 | Tuesday: 8:0-22:0 | Wednesday: 8:0-22:0
O_5ILNeSVPrrx0CAr_l27g,Pietro's Coal Oven Pizzeria,140 W Route 70,Marlton,08053,NJ,39.8935631234,-74.9297189713,"Pizza, Restaurants, Italian",3.5,30,0,
9-ko2uX5p7h17KbpobOGaw,McDonald's,1864 Burlington-mount Holly Rd,Mount Holly,08060,NJ,40.011235,-74.800375,"Restaurants, Burgers, Fast Food, Coffee & Tea, Food",2.0,16,1,Friday: 6:0-23:0 | Monday: 6:0-23:0 | Saturday: 6:0-23:0 | Sunday: 6:0-23:0 | Thursday: 6:0-23:0 | Tuesday: 6:0-23:0 | Wednesday: 6:0-23:0
12BWE1M2d_FvA8mk0i5cvw,M & D Liquor Store,501 S Clinton Ave,Trenton,08611,NJ,40.2138962,-74.7542346,"Beer, Wine & Spirits, Food",4.0,6,1,
7mCP8zNAT2g_yJ4jbX13eA,It's Nutts,1382 River Rd,Titusville,08560,NJ,40.3022192066,-74.8709232504,"Diners, Event Planning & Services, Caterers, American (Traditional), Pizza, Restaurants",3.5,206,1,Friday: 7:0-21:0 | Monday: 7:0-21:0 | Saturday: 7:0-21:0 | Sunday: 7:0-21:0 | Thursday: 7:0-21:0 | Tuesday: 7:0-21:0 | Wednesday: 7:0-21:0
n21fc5CLn8_8udVG6SSz9g,Cooper River Distillers,34 N 4th St,Camden,08102,NJ,39.9453332006,-75.1224511117,"Cocktail Bars, Nightlife, Bars, Food, Distilleries",4.5,18,0,Friday: 14:0-20:0 | Monday: 0:0-0:0 | Saturday: 13:0-20:0 | Thursday: 12:0-20:0 | Wednesday: 14:0-19:0
Yv19RKa916ItoE4pIBoA-A,Bell's Tavern,183 N Union St,Lambertville,08530,NJ,40.3731082794,-74.9475234,"Bars, American (Traditional), Nightlife, Italian, Restaurants",3.5,118,1,Friday: 17:0-21:0 | Monday: 0:0-0:0 | Saturday: 17:0-21:0 | Sunday: 17:0-21:0 | Thursday: 17:0-21:0 | Tuesday: 17:0-21:0 | Wednesday: 17:0-21:0
zIQ-1vmPkNi3MAvjNvyx1Q,ACME Markets,251 N Bdwy,Pennsville,08070,NJ,39.6689639332,-75.5080086294,"Grocery, Fashion, Food, Department Stores, Shopping, Drugstores",2.0,7,1,Friday: 7:0-20:0 | Monday: 0:0-0:0 | Saturday: 8:0-20:0 | Sunday: 6:0-18:0 | Thursday: 6:0-23:0 | Tuesday: 6:0-23:0 | Wednesday: 6:0-23:0
9piIhWbzbr-47RL-Rh63Iw,Ponzio's,7 W Rt 70,Cherry Hill,08002,NJ,39.914427,-75.011626,"Bars, Food, Restaurants, Nightlife, Beer, Wine & Spirits, Diners, Bakeries",3.0,400,1,Friday: 7:0-22:0 | Monday: 8:0-23:0 | Saturday: 7:0-22:0 | Sunday: 7:0-21:0 | Thursday: 8:0-23:0 | Tuesday: 8:0-23:0 | Wednesday: 8:0-23:0
X-VFG4cFCa3LQ76yNjwVcA,Sportsman's Pub,819 Lalor St,Hamilton,08610,NJ,40.1994803,-74.743331,"Nightlife, Bars, Pubs, Pizza, Restaurants",3.5,10,1,Friday: 11:0-2:0 | Monday: 15:0-2:0 | Saturday: 11:0-2:0 | Sunday: 11:0-2:0 | Thursday: 15:0-2:0 | Tuesday: 15:0-2:0 | Wednesday: 15:0-2:0
9gOB2Tqc_LtvSRDxviFlHA,LaScala's Fire,"500 Rte 73 S, Ste E-14",Marlton,08053,NJ,39.8762752573,-74.9196002903,"Restaurants, Italian, Pizza, Modern European",4.0,267,1,Friday: 11:30-22:0 | Monday: 0:0-0:0 | Saturday: 11:30-22:0 | Sunday: 11:30-21:0 | Thursday: 11:30-21:0 | Tuesday: 11:30-21:0 | Wednesday: 11:30-21:0
ugPZYCvxV_5SRqKLMxXcTA,Crust N’ Fire,51 Kings Hwy E,Haddonfield,08033,NJ,39.8972431588,-75.0342259114,"Pizza, Restaurants, Salad, Burgers",3.0,11,1,Friday: 10:0-22:0 | Monday: 10:0-21:0 | Saturday: 10:0-22:0 | Sunday: 10:0-21:0 | Thursday: 10:0-21:0 | Tuesday: 10:0-21:0 | Wednesday: 10:0-21:0
LN50h2Aw8P4IpAA2RrPVGA,Burgerzoid,611 Cross Keys Berlin Rd,Sicklerville,08081,NJ,39.7356836,-75.0082933,"Salad, Sandwiches, Restaurants, Burgers",4.0,7,0,Friday: 11:0-20:0 | Monday: 11:0-19:0 | Saturday: 11:0-20:0 | Thursday: 11:0-19:0 | Tuesday: 11:0-19:0 | Wednesday: 11:0-19:0
WFHYBUAdZwtAwKo6pb_ZoA,Arby's,220 N Maple Ave,Marlton,08053,NJ,39.913863,-74.924932,"Sandwiches, Restaurants, Fast Food",4.0,12,1,Friday: 10:0-23:0 | Monday: 10:0-23:0 | Saturday: 10:0-23:0 | Sunday: 10:0-23:0 | Thursday: 10:0-23:0 | Tuesday: 10:0-23:0 | Wednesday: 10:0-23:0
rwlGtndw3CjwoxB6vTzwtw,First Choice Jamaican Restaurant,600 John F Kennedy Way,Willingboro,08046,NJ,40.042322,-74.8776449,"Caribbean, Restaurants",4.0,18,1,Friday: 7:0-21:0 | Monday: 7:0-21:0 | Saturday: 7:0-21:0 | Thursday: 7:0-21:0 | Tuesday: 7:0-21:0 | Wednesday: 7:0-21:0
QCdoLYsnonWXJdu1Tl5a2Q,Woodstone Tavern,510 S White Horse Pike,Magnolia,08049,NJ,39.8521552,-75.0252028,"Chicken Wings, Venues & Event Spaces, Event Planning & Services, Restaurants, American (Traditional)",2.5,19,0,Friday: 3:30-23:0 | Monday: 3:30-21:30 | Saturday: 12:0-0:0 | Sunday: 11:0-21:0 | Thursday: 3:30-22:30
tsib-fOO0Kk2sn64Ag41wA,Talk of the Towne,200 N Virginia Ave,Carneys Point,08069,NJ,39.7352044,-75.4592146,"Restaurants, Food, Seafood, American (Traditional), Breakfast & Brunch, Bakeries, Diners",3.0,9,1,Friday: 6:0-22:0 | Monday: 6:0-22:0 | Saturday: 6:0-22:0 | Sunday: 6:0-22:0 | Thursday: 6:0-22:0 | Tuesday: 6:0-22:0 | Wednesday: 6:0-22:0
Sd2Svqi0f-reLDQ_GzHN3g,Pasha Mediterranean Kitchen,2943 RT-73 S,Maple Shade,08052,NJ,39.9536918,-74.9879831,"Restaurants, Mediterranean",3.0,17,0,Friday: 10:0-0:0 | Monday: 10:0-0:0 | Saturday: 10:0-0:0 | Sunday: 10:0-0:0 | Thursday: 10:0-0:0 | Tuesday: 10:0-0:0 | Wednesday: 10:0-0:0
TPR6xwzHmFiIfJgY8BTncw,Pizza206,1529 Route 206,Tabernacle,08088,NJ,39.853424,-74.734101,"Pizza, Restaurants",4.0,26,1,Friday: 11:0-22:0 | Monday: 11:0-22:0 | Saturday: 11:0-22:0 | Sunday: 11:30-22:0 | Thursday: 11:0-22:0 | Tuesday: 11:0-22:0 | Wednesday: 11:0-22:0
L_N-LFZ1Xdc38f7R85lhZQ,"Legend Subs, Wings & Kababs",1672 Pennington Rd,Ewing Township,08618,NJ,40.257878,-74.7787594,"Chicken Wings, Halal, Salad, Restaurants, Afghan, Burgers, Mediterranean",3.5,19,1,Friday: 8:0-22:0 | Monday: 8:0-22:0 | Saturday: 8:0-22:0 | Sunday: 8:0-22:0 | Thursday: 8:0-22:0 | Tuesday: 8:0-22:0 | Wednesday: 8:0-22:0
zXk8R3KLuGcJ5ZS093MWUw,Bagelati,1096 Rte 130,Cinnaminson,08077,NJ,39.996829,-74.991229,"Coffee & Tea, Bagels, Food, Gelato",4.0,64,1,Friday: 6:0-20:0 | Monday: 6:0-20:0 | Saturday: 6:0-20:0 | Sunday: 7:0-20:0 | Thursday: 6:0-20:0 | Tuesday: 6:0-15:0 | Wednesday: 8:0-21:0
jaCeX0GI9EFm1liPQWVkYg,Casamari Restaurant,710 Sunset Rd,Burlington,08016,NJ,40.0502461,-74.8672976,"Italian, Restaurants, American (New)",3.0,50,0,Friday: 11:0-22:0 | Monday: 11:0-22:0 | Saturday: 11:0-22:0 | Sunday: 12:0-22:0 | Thursday: 11:0-22:0 | Tuesday: 11:0-22:0 | Wednesday: 11:0-22:0
cVxrVYs8DmKRIpXGyA0IXg,No 1 Chinese,"320 Beverly Rancocas Rd, 3E",Willingboro,08046,NJ,40.0272444849,-74.908176139,"Chinese, Restaurants",2.5,8,1,
DcWGWEN_F1Ee0cFq6CxiEw,Ginger Asian Cuisines,7 Wilkins Station Rd,Medford,08055,NJ,39.9106997161,-74.8243174489,"Restaurants, Oriental, Asian Fusion, Chinese, Japanese",4.0,99,1,Friday: 11:30-22:30 | Saturday: 12:30-22:30 | Sunday: 12:30-21:30 | Thursday: 11:30-21:30 | Tuesday: 11:30-21:30 | Wednesday: 11:30-21:30
9j7gjiKOxXOunq74JdCy3Q,No. 1 Chinese Restaurant,1429 Parkside Ave,Trenton,08638,NJ,40.2507128039,-74.7709742455,"Chinese, Restaurants",3.5,20,1,
F3mgKfdPGDJSQLJAGBinlw,SliCE,137 Egg Harbor Rd,Sewell,08080,NJ,39.781415,-75.099302,"Restaurants, Pizza",4.0,101,1,Friday: 11:0-22:0 | Saturday: 11:0-22:0 | Sunday: 11:0-21:0 | Thursday: 11:0-21:0 | Tuesday: 11:0-21:0 | Wednesday: 11:0-21:0
TpUGMw7Lq9p5WT1t2qHD0A,Zoes Kitchen,"500 Rte 73 S, Ste B-7",Marlton,08053,NJ,39.877745,-74.918963,"Caterers, Greek, Event Planning & Services, Steakhouses, Mediterranean, Restaurants, Kebab, Sandwiches",4.0,101,1,Friday: 11:0-21:0 | Monday: 11:0-21:0 | Saturday: 11:0-21:0 | Sunday: 11:0-21:0 | Thursday: 11:0-21:0 | Tuesday: 11:0-21:0 | Wednesday: 11:0-21:0
4ze0PWrt_3t1TRYEcP1fIA,Publik House,1533 Route 38,Lumberton,08048,NJ,39.982832,-74.80611,"Nightlife, Pubs, Bars",2.0,5,1,Friday: 17:0-2:0 | Saturday: 17:0-2:0 | Thursday: 17:0-0:0 | Wednesday: 17:0-0:0
lQDuHd0aiJftrwiMvkt0IQ,Taormina Pizza,1117 S Black Horse Pike,Blackwood,08012,NJ,39.78818,-75.055937,"Cheesesteaks, Restaurants, Pizza, Chicken Wings",2.5,22,1,Friday: 10:30-0:0 | Monday: 10:30-23:0 | Saturday: 10:30-0:0 | Sunday: 11:30-22:0 | Thursday: 10:30-23:0 | Tuesday: 10:30-23:0 | Wednesday: 10:30-23:0
-xeTwslZeVQ5MhcXIVIMSQ,Don Tequila,817 Blackwood Clementon Rd,Lindenwold,08021,NJ,39.8048887,-75.020765,"Nightlife, Restaurants, Caribbean, Sports Bars, Latin American, Bars, Mexican",3.0,79,1,Friday: 11:0-0:0 | Monday: 11:0-23:0 | Saturday: 11:0-0:0 | Sunday: 11:0-0:0 | Thursday: 11:0-0:0 | Tuesday: 11:0-23:0 | Wednesday: 11:0-23:0
S2cKcdtOIDFyUfXYNPJUIw,The Turning Point of Marlton,300 Rte 73 S,Marlton,08053,NJ,39.8904456623,-74.923508074,"American (Traditional), Food, Breakfast & Brunch, Juice Bars & Smoothies, Coffee & Tea, Restaurants",4.0,410,1,Friday: 7:30-15:0 | Monday: 0:0-0:0 | Saturday: 7:30-15:0 | Sunday: 7:30-15:0 | Thursday: 7:30-15:0 | Tuesday: 7:30-15:0 | Wednesday: 7:30-15:0
alIV10COVIoLpd8-jqAx-Q,Dunkin',6830 S Crescent Blvd,Pennsauken,08109,NJ,39.9370375,-75.075921,"Coffee & Tea, Food, Donuts",2.0,8,1,Friday: 0:0-0:0 | Monday: 0:0-0:0 | Saturday: 0:0-0:0 | Sunday: 0:0-0:0 | Thursday: 0:0-0:0 | Tuesday: 0:0-0:0 | Wednesday: 0:0-0:0
YOIZPPynvvZe9a5DVOMO-Q,Full Moon,23 Bridge St,Lambertville,08530,NJ,40.3654774,-74.9454784,"American (Traditional), Breakfast & Brunch, Restaurants",3.5,149,1,Friday: 8:0-15:0 | Monday: 8:0-15:0 | Saturday: 9:0-16:0 | Sunday: 9:0-16:0 | Thursday: 8:0-15:0 | Wednesday: 8:0-15:0
dHhJSGd6mPmmwrVP_0Iyaw,Riccardo's Pizza & Restaurant,702 Warren St,Beverly,08010,NJ,40.0631909,-74.9238686,"Sandwiches, Restaurants, Pizza",4.0,12,1,Friday: 11:0-22:0 | Monday: 11:0-22:0 | Saturday: 11:0-22:0 | Sunday: 11:0-22:0 | Thursday: 11:0-22:0 | Tuesday: 11:0-22:0 | Wednesday: 11:0-22:0
2NeXNpcBLM4rmmhW7jf9ag,Papa John's Pizza,600 John F Kennedy Way,Willingboro,08046,NJ,40.042322,-74.8776518,"Restaurants, Pizza",2.5,8,1,
prs5eCXuRjqMi4rhQ6UhoA,Bacio Kitchen + Catering,17 W Broad St,Palmyra,08065,NJ,40.0039604,-75.0225524,"Burgers, Specialty Food, Caterers, American (New), Event Planning & Services, Italian, Pizza, Wedding Planning, Seafood, Food, Restaurants, Salad",4.5,31,1,Friday: 16:0-21:0 | Monday: 0:0-0:0 | Saturday: 16:0-21:0 | Thursday: 16:0-21:0 | Tuesday: 16:0-21:0 | Wednesday: 16:0-21:0
r3Ta_VPo24YfjAV1M1Bz5A,Cream Valley Custard,195 East Ave,Woodstown,08098,NJ,39.651727,-75.3174169,"Food, Ice Cream & Frozen Yogurt",4.5,26,1,
qLV0NfttUfQfzQDFUWYtOg,All Star Bagel,1716 Rte 206,Southampton Township,08088,NJ,39.8804969,-74.7379647,"Bagels, Restaurants, Coffee & Tea, Food, Breakfast & Brunch",4.0,7,1,Friday: 6:0-13:30 | Monday: 6:0-13:30 | Saturday: 6:0-13:30 | Sunday: 6:0-13:30 | Thursday: 6:0-13:30 | Tuesday: 6:0-13:30 | Wednesday: 6:0-13:30
khvXNIts_6SZWtx6vxq4FQ,The Sicilian Deli,"735 Mantua Pike, Ste 1",Woodbury,08096,NJ,39.8228987,-75.161538,"Delis, Restaurants",4.5,41,1,Friday: 10:0-17:0 | Monday: 0:0-0:0 | Saturday: 10:0-16:0 | Sunday: 11:0-16:0 | Thursday: 10:0-18:0 | Tuesday: 11:0-16:0 | Wednesday: 11:0-16:0
6iHvWggONIDt8cKXJGz0VQ,The Madison,33 Lafayette St,Riverside,08075,NJ,40.0385656,-74.9607611,"Restaurants, American (New), Nightlife, Tapas Bars, Cocktail Bars, Bars",3.5,112,1,Friday: 16:0-21:0 | Saturday: 16:0-21:0 | Thursday: 16:0-21:0 | Wednesday: 16:0-21:0
zWDESCEtvhzpi8YRXaukNA,Dunkin',296 White Horse Park,Atco,08004,NJ,39.771831,-74.9000275,"Food, Coffee & Tea, Donuts, Restaurants",1.5,18,1,Friday: 5:0-21:0 | Monday: 5:0-21:0 | Saturday: 5:0-21:0 | Sunday: 5:0-21:0 | Thursday: 5:0-21:0 | Tuesday: 5:0-21:0 | Wednesday: 5:0-21:0
1DZOIZks8s_6az3yX9fXpQ,On the Grill,"4000 Rte 130, Unit 26",Delran,08075,NJ,40.0126218201,-74.9589127728,"Middle Eastern, Halal, Mediterranean, Restaurants",4.0,8,1,Friday: 10:0-23:30 | Monday: 10:0-22:30 | Saturday: 10:0-23:30 | Sunday: 10:0-22:0 | Thursday: 10:0-22:30 | Tuesday: 10:0-22:30 | Wednesday: 10:0-22:30
G2_1Q5TnESlgdQDufHtqIw,Steve's Grilled Cheese and Quesadilla Company,22 High St E,Glassboro,08028,NJ,39.7023535,-75.111095,"American (Traditional), Comfort Food, Restaurants, Sandwiches",4.0,101,1,Friday: 11:0-19:0 | Monday: 0:0-0:0 | Saturday: 11:0-19:0 | Sunday: 11:0-19:0 | Thursday: 11:0-19:0 | Tuesday: 11:0-19:0 | Wednesday: 11:0-19:0
4yZaF0Nbx36DDwT2myLGSw,Salad Society & Society of Burgers,137 Egg Harbor Rd,Sewell,08080,NJ,39.7798189881,-75.0981306496,"Fast Food, Salad, Restaurants, Burgers",4.0,71,1,Friday: 11:0-20:0 | Monday: 0:0-0:0 | Saturday: 11:0-20:0 | Thursday: 11:0-20:0 | Tuesday: 11:0-17:0 | Wednesday: 11:0-20:0
